datetime,logger,temp
2017-11-03T14:30:00Z,logger_Tank13,27.112000000000002
2017-11-03T14:45:00Z,logger_Tank13,27.112000000000002
2017-11-03T15:00:00Z,logger_Tank13,27.112000000000002
2017-11-03T15:15:00Z,logger_Tank13,27.112000000000002
2017-11-03T15:30:00Z,logger_Tank13,27.112000000000002
2017-11-03T15:45:00Z,logger_Tank13,27.112000000000002
2017-11-03T16:00:00Z,logger_Tank13,27.112000000000002
2017-11-03T16:15:00Z,logger_Tank13,27.087
2017-11-03T16:30:00Z,logger_Tank13,27.087
2017-11-03T16:45:00Z,logger_Tank13,27.063
2017-11-03T17:00:00Z,logger_Tank13,27.063
2017-11-03T17:15:00Z,logger_Tank13,27.038
2017-11-03T17:30:00Z,logger_Tank13,27.038
2017-11-03T17:45:00Z,logger_Tank13,27.038
2017-11-03T18:00:00Z,logger_Tank13,27.014000000000003
2017-11-03T18:15:00Z,logger_Tank13,27.014000000000003
2017-11-03T18:30:00Z,logger_Tank13,27.014000000000003
2017-11-03T18:45:00Z,logger_Tank13,27.038
2017-11-03T19:00:00Z,logger_Tank13,27.112000000000002
2017-11-03T19:15:00Z,logger_Tank13,27.161
2017-11-03T19:30:00Z,logger_Tank13,27.235
2017-11-03T19:45:00Z,logger_Tank13,27.284
2017-11-03T20:00:00Z,logger_Tank13,27.333000000000002
2017-11-03T20:15:00Z,logger_Tank13,27.358
2017-11-03T20:30:00Z,logger_Tank13,27.381999999999998
2017-11-03T20:45:00Z,logger_Tank13,27.407
2017-11-03T21:00:00Z,logger_Tank13,27.431
2017-11-03T21:15:00Z,logger_Tank13,27.456
2017-11-03T21:30:00Z,logger_Tank13,27.456
2017-11-03T21:45:00Z,logger_Tank13,27.505
2017-11-03T22:00:00Z,logger_Tank13,27.554000000000002
2017-11-03T22:15:00Z,logger_Tank13,27.53
2017-11-03T22:30:00Z,logger_Tank13,27.53
2017-11-03T22:45:00Z,logger_Tank13,27.53
2017-11-03T23:00:00Z,logger_Tank13,27.554000000000002
2017-11-03T23:15:00Z,logger_Tank13,27.579
2017-11-03T23:30:00Z,logger_Tank13,27.604000000000003
2017-11-03T23:45:00Z,logger_Tank13,27.628
2017-11-04T00:00:00Z,logger_Tank13,27.628
2017-11-04T00:15:00Z,logger_Tank13,27.628
2017-11-04T00:30:00Z,logger_Tank13,27.628
2017-11-04T00:45:00Z,logger_Tank13,27.604000000000003
2017-11-04T01:00:00Z,logger_Tank13,27.604000000000003
2017-11-04T01:15:00Z,logger_Tank13,27.554000000000002
2017-11-04T01:30:00Z,logger_Tank13,27.53
2017-11-04T01:45:00Z,logger_Tank13,27.480999999999998
2017-11-04T02:00:00Z,logger_Tank13,27.431
2017-11-04T02:15:00Z,logger_Tank13,27.407
2017-11-04T02:30:00Z,logger_Tank13,27.381999999999998
2017-11-04T02:45:00Z,logger_Tank13,27.333000000000002
2017-11-04T03:00:00Z,logger_Tank13,27.333000000000002
2017-11-04T03:15:00Z,logger_Tank13,27.284
2017-11-04T03:30:00Z,logger_Tank13,27.284
2017-11-04T03:45:00Z,logger_Tank13,27.259
2017-11-04T04:00:00Z,logger_Tank13,27.235
2017-11-04T04:15:00Z,logger_Tank13,27.235
2017-11-04T04:30:00Z,logger_Tank13,27.21
2017-11-04T04:45:00Z,logger_Tank13,27.186
2017-11-04T05:00:00Z,logger_Tank13,27.186
2017-11-04T05:15:00Z,logger_Tank13,27.186
2017-11-04T05:30:00Z,logger_Tank13,27.186
2017-11-04T05:45:00Z,logger_Tank13,27.186
2017-11-04T06:00:00Z,logger_Tank13,27.161
2017-11-04T06:15:00Z,logger_Tank13,27.161
2017-11-04T06:30:00Z,logger_Tank13,27.161
2017-11-04T06:45:00Z,logger_Tank13,27.136000000000003
2017-11-04T07:00:00Z,logger_Tank13,27.136000000000003
2017-11-04T07:15:00Z,logger_Tank13,27.112000000000002
2017-11-04T07:30:00Z,logger_Tank13,27.087
2017-11-04T07:45:00Z,logger_Tank13,27.087
2017-11-04T08:00:00Z,logger_Tank13,27.063
2017-11-04T08:15:00Z,logger_Tank13,27.038
2017-11-04T08:30:00Z,logger_Tank13,27.038
2017-11-04T08:45:00Z,logger_Tank13,27.014000000000003
2017-11-04T09:00:00Z,logger_Tank13,26.988999999999997
2017-11-04T09:15:00Z,logger_Tank13,26.988999999999997
2017-11-04T09:30:00Z,logger_Tank13,26.964999999999996
2017-11-04T09:45:00Z,logger_Tank13,26.939999999999998
2017-11-05T10:00:00Z,logger_Tank13,26.744
2017-11-05T10:15:00Z,logger_Tank13,26.744
2017-11-05T10:30:00Z,logger_Tank13,26.744
2017-11-05T10:45:00Z,logger_Tank13,26.72
2017-11-05T11:00:00Z,logger_Tank13,26.72
2017-11-05T11:15:00Z,logger_Tank13,26.72
2017-11-05T11:30:00Z,logger_Tank13,26.72
2017-11-05T11:45:00Z,logger_Tank13,26.695
2017-11-05T12:00:00Z,logger_Tank13,26.671000000000003
2017-11-05T12:15:00Z,logger_Tank13,26.646
2017-11-05T12:30:00Z,logger_Tank13,26.646
