datetime,logger_10956,logger_10957,logger_10958,logger_10959,logger_2488,logger_4803,logger_6377,logger_6378,logger_6379,logger_7272,logger_7274,logger_7276,logger_7277,logger_7278,logger_7279,logger_7280
2018-01-04T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T16:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018-01-04T17:15:00Z,1,4,0,15,3,1,1,0,6,10,1,4,24,24,8,20
2018-01-04T17:30:00Z,15,28,0,72,14,7,7,2,23,35,8,16,83,88,30,73
2018-01-04T17:45:00Z,29,54,0,137,27,14,14,6,45,64,15,30,158,163,57,134
2018-01-04T18:00:00Z,62,115,0,288,63,33,30,15,100,140,37,68,347,363,123,296
2018-01-04T18:15:00Z,73,137,0,339,62,33,32,15,100,139,35,67,357,358,125,296
2018-01-04T18:30:00Z,95,171,0,432,85,53,43,22,135,213,51,107,483,520,173,447
2018-01-04T18:45:00Z,90,147,0,391,77,56,41,23,134,209,58,112,462,650,177,433
2018-01-04T19:00:00Z,203,303,0,793,173,103,76,54,337,374,113,202,867,1477,362,796
2018-01-04T19:15:00Z,255,372,0,979,242,142,137,82,435,498,159,271,1745,1519,474,1060
2018-01-04T19:30:00Z,266,322,0,899,221,172,147,86,478,451,161,291,1650,1413,449,956
2018-01-04T19:45:00Z,294,335,0,981,265,235,138,96,589,533,203,386,1265,1591,490,1063
2018-01-04T20:00:00Z,418,431,0,1410,394,297,141,111,848,704,297,543,1469,2009,587,1312
2018-01-04T20:15:00Z,512,451,0,2176,451,296,149,115,1099,829,362,475,1965,2773,604,1365
2018-01-04T20:30:00Z,649,550,0,2808,487,334,194,137,1208,1034,408,533,3319,4117,644,1507
2018-01-04T20:45:00Z,607,698,0,3071,454,299,213,140,1099,1532,351,576,3485,4849,716,1750
2018-01-04T21:00:00Z,776,929,0,4279,1169,390,296,173,1265,1998,430,748,4084,4452,868,2103
2018-01-04T21:15:00Z,676,964,0,4862,883,374,245,159,1175,1616,439,806,2542,3177,797,2828
2018-01-04T21:30:00Z,743,1219,0,4366,1012,429,264,181,1556,1434,441,1040,3035,3162,846,3207
2018-01-04T21:45:00Z,699,1414,0,2804,788,313,229,190,1115,1343,325,804,2878,2679,864,2265
2018-01-04T22:00:00Z,477,847,0,1894,438,253,156,120,668,827,173,405,2056,2051,739,1967
2018-01-04T22:15:00Z,539,1020,0,2119,540,240,192,149,801,1095,208,499,2496,2580,910,2684
2018-01-04T22:30:00Z,688,1374,0,2627,672,285,221,183,918,1394,243,595,2780,3200,1092,3459
2018-01-04T22:45:00Z,863,1991,0,4158,855,399,310,284,1206,2257,352,823,3570,4738,1421,4902
2018-01-04T23:00:00Z,723,1323,0,3345,609,265,217,182,848,1375,226,577,2580,3080,992,2687
2018-01-04T23:15:00Z,747,1335,0,3165,682,313,239,197,971,1570,274,694,3092,3486,1199,3304
2018-01-04T23:30:00Z,622,1136,0,2545,544,240,188,150,780,1117,202,517,2457,2554,919,2758
2018-01-04T23:45:00Z,572,1053,0,2227,491,217,170,133,705,1021,184,461,2191,2284,809,2459
2018-01-05T00:00:00Z,548,982,0,2012,478,211,169,135,689,1041,180,463,2194,2121,787,2506
2018-01-05T00:15:00Z,469,858,0,1784,407,180,148,114,591,857,152,392,1905,1805,689,2162
2018-01-05T00:30:00Z,425,784,0,1714,370,164,135,106,530,824,139,359,1778,1631,635,2045
2018-01-05T00:45:00Z,457,788,0,1752,397,163,153,118,500,941,132,393,1977,1484,652,2352
2018-01-05T01:00:00Z,441,677,0,1399,341,129,151,102,388,858,97,360,1767,1063,548,1953
2018-01-05T01:15:00Z,502,603,0,1188,387,116,203,114,410,863,97,357,2339,1044,619,1780
2018-01-05T01:30:00Z,484,513,0,1082,333,93,200,105,374,542,85,255,1804,921,538,1201
2018-01-05T01:45:00Z,276,398,0,858,206,61,153,65,297,382,68,162,1503,695,361,897
2018-01-05T02:00:00Z,172,330,0,724,147,45,121,42,216,283,49,112,992,499,255,665
2018-01-05T02:15:00Z,148,271,0,590,123,48,70,35,171,290,44,117,694,483,228,690
2018-01-05T02:30:00Z,139,244,0,518,108,46,49,32,150,268,39,111,569,454,206,654
2018-01-05T02:45:00Z,94,187,0,386,77,29,49,20,107,177,26,72,436,289,145,425
2018-01-05T03:00:00Z,62,143,0,288,59,21,44,15,91,127,21,52,343,227,107,303
2018-01-05T03:15:00Z,48,103,0,207,45,17,34,10,68,96,15,40,244,183,83,237
2018-01-05T03:30:00Z,35,66,0,145,30,12,16,8,48,70,12,30,167,138,62,175
2018-01-05T03:45:00Z,28,54,0,117,25,10,12,6,37,55,9,23,130,110,48,141
2018-01-05T04:00:00Z,12,23,0,53,11,4,4,2,17,23,3,10,57,50,21,62
2018-01-05T04:15:00Z,1,4,0,10,2,1,0,0,3,5,0,2,12,10,4,14
2018-01-05T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T16:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
2018-01-05T17:15:00Z,1,5,0,14,4,1,0,0,7,9,1,3,22,21,8,23
2018-01-05T17:30:00Z,12,26,0,60,15,7,6,3,22,30,5,14,75,73,27,78
2018-01-05T17:45:00Z,33,70,0,156,37,17,13,8,59,75,15,34,188,182,68,192
2018-01-05T18:00:00Z,42,90,0,196,46,21,17,11,69,90,18,40,222,216,83,232
2018-01-05T18:15:00Z,57,122,0,265,62,28,24,15,95,121,25,55,303,298,114,315
2018-01-05T18:30:00Z,98,203,0,444,108,54,42,28,169,224,47,103,538,531,198,572
2018-01-05T18:45:00Z,180,349,0,791,178,103,67,48,278,374,92,185,848,1282,364,984
2018-01-05T19:00:00Z,141,217,0,522,130,76,47,45,296,262,75,137,575,1188,277,649
2018-01-05T19:15:00Z,156,288,0,667,173,86,68,48,290,334,78,161,874,902,306,856
2018-01-05T19:30:00Z,270,475,0,1078,281,173,144,97,547,524,141,279,1456,1464,524,1359
2018-01-05T19:45:00Z,264,454,0,1047,289,185,107,87,555,547,147,310,1390,1445,497,1344
2018-01-05T20:00:00Z,303,445,0,1096,345,245,115,101,722,597,179,381,1636,1686,546,1459
2018-01-05T20:15:00Z,351,668,0,1538,377,185,136,97,619,713,168,337,1797,1842,624,1788
2018-01-05T20:30:00Z,399,738,0,1843,429,212,152,110,730,810,194,377,2076,2221,686,1968
2018-01-05T20:45:00Z,498,824,0,2370,508,249,177,129,901,1029,224,436,2478,3005,751,2157
2018-01-05T21:00:00Z,546,865,0,3225,675,300,213,157,1078,1612,280,541,2690,3059,790,2287
2018-01-05T21:15:00Z,704,1174,0,4676,871,362,266,206,1326,1660,369,697,3284,3203,988,3189
2018-01-05T21:30:00Z,808,1449,0,5036,987,399,284,233,1475,1571,410,771,3498,3752,1072,4432
2018-01-05T21:45:00Z,766,1799,0,3327,977,402,293,237,1368,1783,366,757,4015,4071,1117,3540
2018-01-05T22:00:00Z,620,1522,0,2568,704,302,241,176,1071,1482,258,575,3777,3364,901,2840
2018-01-05T22:15:00Z,726,2141,0,3153,934,390,302,237,1157,1999,335,715,4746,4443,1120,3768
2018-01-05T22:30:00Z,553,1269,0,2514,590,260,205,152,811,1258,228,508,2674,2819,970,2961
2018-01-05T22:45:00Z,686,1562,0,3271,686,318,254,195,969,1623,289,634,3187,3535,1148,3612
2018-01-05T23:00:00Z,597,1285,0,3003,578,247,206,148,788,1208,215,498,2621,2788,960,2712
2018-01-05T23:15:00Z,556,1177,0,2744,542,243,199,143,758,1199,220,502,2576,2689,969,2628
2018-01-05T23:30:00Z,555,1229,0,2990,529,233,166,137,694,1121,206,506,2412,2606,918,2351
2018-01-05T23:45:00Z,405,848,0,1802,417,191,149,120,579,1073,176,408,1993,2083,665,2077
2018-01-06T00:00:00Z,816,1739,0,2493,779,311,221,205,981,1888,287,697,3092,2661,935,3525
2018-01-06T00:15:00Z,514,1087,0,2100,449,194,163,122,609,1001,170,417,2206,1897,758,2415
2018-01-06T00:30:00Z,463,1016,0,2225,449,195,167,123,582,1066,169,426,2282,1804,780,2550
2018-01-06T00:45:00Z,560,1058,0,2694,559,217,205,157,530,1506,156,542,2802,1503,904,3720
2018-01-06T01:00:00Z,376,654,0,1298,333,124,130,89,347,836,95,332,1701,994,523,1887
2018-01-06T01:15:00Z,332,509,0,1009,278,92,142,79,304,663,80,273,1726,827,471,1395
2018-01-06T01:30:00Z,359,570,0,1197,288,104,137,79,353,578,95,242,1579,1039,499,1340
2018-01-06T01:45:00Z,200,393,0,835,176,64,106,53,245,404,67,155,1280,691,335,911
2018-01-06T02:00:00Z,124,274,0,582,113,37,78,30,159,223,40,88,775,408,207,574
2018-01-06T02:15:00Z,133,367,0,845,155,43,184,35,240,244,57,99,1331,507,254,565
2018-01-06T02:30:00Z,83,206,0,570,77,27,60,18,111,156,27,64,500,291,145,375
2018-01-06T02:45:00Z,64,143,0,305,60,24,31,16,83,149,24,59,350,252,123,341
2018-01-06T03:00:00Z,59,130,0,275,54,22,24,15,75,135,21,54,304,232,112,319
2018-01-06T03:15:00Z,48,104,0,222,44,18,19,11,62,105,17,43,243,192,89,251
2018-01-06T03:30:00Z,28,65,0,141,27,11,12,6,41,64,11,27,151,123,56,155
2018-01-06T03:45:00Z,17,40,0,87,17,7,7,4,26,39,7,16,96,82,36,97
2018-01-06T04:00:00Z,8,20,0,47,9,4,3,1,14,20,3,9,51,43,18,51
2018-01-06T04:15:00Z,0,4,0,10,2,0,0,0,2,4,0,1,12,10,4,13
2018-01-06T04:30:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-01-06T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T16:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018-01-06T17:15:00Z,0,3,0,11,3,1,0,0,5,8,0,2,19,17,6,19
2018-01-06T17:30:00Z,11,32,0,71,17,8,6,3,27,38,8,16,93,85,33,92
2018-01-06T17:45:00Z,28,73,0,156,33,15,13,7,51,70,13,29,174,157,63,173
2018-01-06T18:00:00Z,37,97,0,209,51,25,19,11,81,112,23,47,269,252,97,267
2018-01-06T18:15:00Z,78,196,0,429,89,43,35,20,138,184,39,79,473,422,161,462
2018-01-06T18:30:00Z,43,121,0,269,51,33,23,12,84,131,27,58,287,260,106,319
2018-01-06T18:45:00Z,87,205,0,461,99,65,40,26,164,242,59,111,520,757,214,589
2018-01-06T19:00:00Z,88,176,0,416,98,60,38,28,209,213,56,102,503,806,204,515
2018-01-06T19:15:00Z,93,230,0,497,119,60,49,30,193,277,56,111,650,605,230,640
2018-01-06T19:30:00Z,254,509,0,1168,299,199,166,98,603,590,165,300,1900,1612,566,1463
2018-01-06T19:45:00Z,261,405,0,989,306,294,157,111,798,561,200,401,1440,1646,573,1337
2018-01-06T20:00:00Z,262,401,0,1026,368,284,101,94,839,598,219,407,1515,1617,519,1293
2018-01-06T20:15:00Z,247,437,0,1114,318,170,96,75,615,562,169,286,1480,1421,465,1259
2018-01-06T20:30:00Z,267,669,0,1417,303,143,116,73,455,652,131,267,1551,1431,567,1579
2018-01-06T20:45:00Z,544,946,0,3205,634,319,215,148,1198,1626,301,524,3252,5614,870,2409
2018-01-06T21:00:00Z,561,966,0,3698,712,318,220,149,1158,1733,304,543,3083,3648,846,2380
2018-01-06T21:15:00Z,599,1137,0,4978,855,345,248,179,1304,1743,366,636,3117,2710,850,2876
2018-01-06T21:30:00Z,534,1123,0,3719,758,321,220,172,1157,1286,342,591,2798,2832,813,3259
2018-01-06T21:45:00Z,611,1700,0,2959,862,365,258,195,1238,1698,325,650,3885,3498,942,3012
2018-01-06T22:00:00Z,703,2229,0,3067,972,423,311,219,1505,2096,345,728,5801,4377,1054,3317
2018-01-06T22:15:00Z,611,2132,0,3082,853,368,281,199,1067,1958,316,639,4491,4136,1096,3495
2018-01-06T22:30:00Z,670,2270,0,3239,895,381,270,209,1048,2101,323,675,3387,4389,1330,4471
2018-01-06T22:45:00Z,741,2268,0,4378,837,389,295,226,1096,2218,348,712,3713,4403,1352,4409
2018-01-06T23:00:00Z,490,1198,0,2614,489,229,182,124,721,1118,203,439,2478,2356,887,2601
2018-01-06T23:15:00Z,376,911,0,2083,424,203,156,109,621,1027,182,392,2170,2116,778,2186
2018-01-06T23:30:00Z,617,1631,0,4044,654,299,203,155,871,1445,261,602,3051,3215,1052,3126
2018-01-06T23:45:00Z,646,1666,0,3450,678,300,212,166,866,1765,261,609,3074,3345,949,3148
2018-01-07T00:00:00Z,769,1910,0,2575,787,328,227,197,1018,2146,303,705,3354,2424,949,3819
2018-01-07T00:15:00Z,586,1541,0,2335,564,247,185,144,738,1411,222,523,2774,1974,849,3108
2018-01-07T00:30:00Z,392,948,0,2033,386,179,148,103,543,983,157,367,2084,1714,701,2259
2018-01-07T00:45:00Z,344,801,0,1719,337,157,133,93,475,882,140,328,1867,1517,619,2010
2018-01-07T01:00:00Z,357,778,0,1560,367,155,152,97,448,1003,123,373,2000,1320,628,2199
2018-01-07T01:15:00Z,491,884,0,1718,427,168,203,119,518,1209,143,448,2611,1466,752,2301
2018-01-07T01:30:00Z,294,571,0,1183,262,108,134,76,357,603,99,244,1608,1042,493,1291
2018-01-07T01:45:00Z,206,440,0,924,172,73,78,44,241,392,67,155,974,742,320,921
2018-01-07T02:00:00Z,154,381,0,801,153,71,66,39,224,365,63,140,851,700,296,875
2018-01-07T02:15:00Z,134,316,0,669,141,67,63,36,210,338,59,130,789,662,275,803
2018-01-07T02:30:00Z,82,217,0,465,86,41,33,21,134,196,37,77,464,421,163,479
2018-01-07T02:45:00Z,69,167,0,349,62,27,32,16,94,164,26,61,381,278,127,382
2018-01-07T03:00:00Z,78,283,0,480,105,40,85,22,169,225,42,84,675,399,178,491
2018-01-07T03:15:00Z,45,119,0,245,43,19,16,9,64,92,16,36,227,194,81,241
2018-01-07T03:30:00Z,28,76,0,161,33,16,13,7,54,78,15,31,188,167,65,191
2018-01-07T03:45:00Z,26,67,0,142,26,11,9,5,39,57,10,22,140,122,48,144
2018-01-07T04:00:00Z,7,24,0,51,9,4,2,2,15,21,3,9,53,46,19,54
2018-01-07T04:15:00Z,1,4,0,11,1,0,0,0,2,4,1,1,11,10,3,12
2018-01-07T04:30:00Z,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-01-07T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
